# Exported with SCiLS Lab Version 9.00.12376
# Export time: 2021-06-28 12:49:12
# Generated from file: Y:\Ellin\2021\2021-06-05 MB posMS lipids_DHAsublim.slx
# Object Full Name: PCA_06-05-2021_MB_Imaging
# Object ID: 4bc6ff20-b56f-4d2f-8ce6-2354ad0fbddf
# Object type: PCA
# Object creation time: 2021-06-28 12:48:23
#
Spot index;Coefficient 1;Coefficient 2;Coefficient 3;Coefficient 4;Coefficient 5
300;140825651.332247;10214729.7367235;-37260744.2238995;-1492476.70240989;-4917443.41349708
301;231160822.508893;37026668.1784285;-74514776.8757647;-1017844.52494538;-7804478.3266623
302;222931255.693867;69660757.1223614;-93994933.386472;2458225.08087703;-8198652.23416884
303;176997741.844456;92341760.5570229;-56870901.3024054;-774369.788538675;1049611.84336419
304;91928166.9977347;105311496.723401;-1198397.32975209;-3947503.62389236;4322923.06599582
305;-91340161.787213;-3960077.63680255;-22309669.8914193;494703.841486548;-2000758.34808465
306;-90900621.5412798;-3619863.03634143;-21788577.8278671;442493.742893668;-2190480.47380894
307;-90529279.7598444;-3110526.79354137;-21356176.6280625;242029.78589462;-1856631.93269245
308;-90038104.0680061;-2228154.25217161;-20707746.9786328;197583.816534229;-1900151.16016352
309;-89154218.6268607;-2077848.32425198;-20559613.4090737;108431.178846282;-1844635.47772069
310;-87159548.6550965;-324918.496802644;-19156043.7522001;-24010.6473799611;-1800839.68649896
311;-86002957.7930596;1634549.01929094;-17087677.1038685;125195.78513597;-1758495.24041787
312;-83220414.5523983;2084409.14794923;-17973922.3479771;-59404.2150875215;-1850365.34050499
313;-65594775.9372417;-218228.121041309;-30615363.6646118;475852.360359368;-3130393.03205479
314;73329859.5107186;707340.547380487;-86497492.2600704;3200722.61149945;-9228649.32870037
315;24589862.5558277;-1779901.21442857;-70142350.5950208;2351810.55512552;-8238506.32727265
316;-35877445.7072336;-5526044.59151103;-43413608.8604339;777022.27598151;-4566805.53720572
317;-50315539.7258499;-7943646.02131226;-33113908.1574259;369514.046604143;-2448436.16670428
318;-36370339.1116324;-4331755.44805706;-38052354.3924106;846785.959695113;-4235126.04957028
319;-53339986.0730583;-2219671.27502504;-34573299.9854573;143921.815069648;-3580039.50350562
320;-25708721.4483353;-3781816.38585198;-44187936.150515;740703.54080422;-4097859.77818904
321;-3077491.39282561;-12138311.5037883;-36840164.1183749;-1368967.38378462;468484.711852438
322;21111849.4628301;-7246340.84047064;-14972201.806687;-1882831.89734446;749068.904887848
323;40697424.2656187;-2218826.48600238;-10769605.213882;-2095466.8712665;1155766.75538004
324;64603371.78377;-3447848.13317335;-10467137.5310486;-2153572.25995741;2879318.7886691
325;66334058.9004456;-1685626.01833584;-6592638.69211381;-2495330.77666237;3154975.17319332
326;74970716.9146724;1696355.80267652;-5498850.94350356;-2680780.98834544;3295210.77360563
327;64707654.4164313;965142.235444102;-11475842.4351445;-2469041.72798654;2322359.72160602
328;72977557.4196389;-1122603.78401159;-12302004.5561526;-2347388.31932699;2069814.7593927
329;78703861.7140058;-905954.35002733;-11230726.8079033;-2822691.57181814;2209495.31258613
330;73898605.458239;1060898.86760832;-7961097.48010051;-2242117.85433833;1528102.15597837
331;68038764.8003685;3434238.07994124;-11933668.8909364;-2620159.37064485;2342430.36008533
332;62857752.6242425;4007804.45254159;-16380691.4836623;-2124782.29728066;3585780.78827044
333;71591764.7542748;2729346.63248947;-15742535.8915819;-1997958.95739333;4220983.53834554
334;70109791.6032222;-535361.744110449;-18849728.0871775;-2135881.37657657;3478376.82296708
335;61474546.6579777;3442310.38579985;-14698892.027389;-2261337.541202;3514702.79515995
336;70748859.9725158;1314802.1907003;-14149595.0553568;-2580373.87314945;2612323.25283048
337;67875080.5644471;-346271.07718002;-15846521.3741458;-2328937.54816232;3345666.0343554
338;79848395.0400947;1323614.63831836;-15192159.5564166;-2573594.38637637;2660283.27905067
339;67312157.477664;487619.996788238;-15523323.568957;-3241307.49335643;2045992.89667401
340;59139817.6728646;1822655.49905516;-15229139.0654116;-2751015.64758793;1328098.65407521
341;62618709.4005284;-668877.64788172;-15541875.2298174;-2882402.68382449;1908077.33461637
342;77063132.5947225;-1260840.30563389;-17567310.1585145;-3598091.65172713;1573686.26501803
343;69105642.8890938;-1164880.00464911;-15392556.7892967;-3124014.84408773;1419270.94758306
344;86521058.7175459;-194702.623768063;-12573517.5806677;-3750931.33542902;-226109.219262152
345;63704049.4656948;-716190.508541022;-14793369.1712287;-2932811.82918965;-319875.085750687
346;68122946.3374631;251298.896378266;-12026412.4317978;-3354760.08357974;543833.591129411
347;83500653.8095066;-1724942.02492525;-12537976.6472601;-3663296.96054699;244842.095973798
348;75753864.1382245;-1259431.46209037;-13473672.8495897;-2903122.2371437;-793296.197595544
349;72123104.5384841;2257416.25407479;-10422632.985912;-2351181.35122675;-335479.300154891
350;75346561.7213281;-2694309.19268092;-12813631.0542094;-3462054.37613803;-460814.559811304
351;67337473.8850188;-1079363.86461455;-9727761.18407662;-3353892.10060363;-402879.833603322
352;66658923.5772915;-2413444.17707108;-10475738.7632857;-3286429.87203924;-1163646.24103532
353;74371201.6761342;-612049.936801042;-10742166.8481216;-3375932.20883969;-1769922.12098589
354;67910852.3324685;-3396824.86719773;-14128064.7480194;-3350244.49894596;-398948.079119073
355;79113241.5383498;-4669529.10866384;-10993688.2840812;-3674581.58702382;-904597.051488035
356;76711045.9110027;-6796682.02529155;-11997890.5057532;-3539310.84933736;-2004859.47155092
357;85567848.3330049;-7707306.73641625;-7119907.76406159;-3712501.73717763;-3093876.17664317
358;83951853.598319;-5733138.67166588;-7912801.32038084;-3460292.6133614;-4146106.94399944
359;88850173.7821157;-3693871.95156589;-6820592.81589892;-3779587.46113705;-4434566.18667554
360;98980240.743673;-2771356.98592735;-8458597.2019506;-3484786.64008152;-7625426.12471077
361;103997150.422993;-7831712.7014436;-9250850.59296272;-2153770.60559392;-6867542.87690569
362;98222059.0389524;-7076768.38386619;-9895949.77926905;-1863065.49693243;-6290761.1813632
363;91218824.3464502;-3003427.11334847;-10026207.4324371;-2254040.4220171;-7651289.50150047
364;105437904.277857;-2582265.91562693;-8568475.52269852;-1583063.77584078;-9036063.47718841
365;101730758.28719;-5072577.36159056;-11853717.3864654;-1822371.02259672;-6861431.55007513
366;115193503.972954;-766507.896538726;-8590092.44938377;-1420331.42461634;-8950810.49597172
367;103766094.971613;1846357.14436857;-13118212.2674131;-1976874.69066931;-8120138.34601683
368;92842461.5892756;10588448.144273;-7502650.71620978;-2403134.31714153;-7883316.03040952
369;118725795.130989;8423225.98512687;-11100297.1976153;-2676525.86256873;-5923042.08908279
370;101363988.354592;7509585.90324305;-11810945.8206275;-2619020.61570897;-5284391.87296653
371;96043093.7890034;10020103.6419212;-9712713.71542218;-3109449.21551159;-5680720.37820963
372;115377544.291568;4649381.03511571;-15919473.6787005;-3153381.41055732;-3543851.93482461
373;99000534.8362341;741908.567777803;-19404371.8380905;-2951520.94267008;-1586465.82946818
374;147258328.209961;-7999324.86489188;-39807608.8206065;-1571458.60168042;-3139307.1730559
375;173710375.741495;-5299688.0137128;-49206794.7757793;-2784272.71734857;-4335714.59342367
376;161084381.260585;5527988.24476475;-51715376.4271137;-1885636.61360558;-5373865.29205386
377;148912893.148003;55256552.0228818;-59061762.0907022;-1009297.27053602;-7956872.58208545
378;-2209972.17557277;57674769.321799;37525143.1489914;-4688028.39010966;-4482964.32007441
379;-24671289.6523197;59270347.0609777;43588356.3627584;-4494502.2496098;-5416111.55799146
380;-91798106.0683822;-4552728.49567023;-22977078.5438244;443488.238317187;-1879621.45060813
381;-91834057.9077828;-4410289.18864818;-22436811.1084961;394737.247298705;-1921926.93632106
382;-80290957.5462748;-325882.788164064;-25564504.2407964;544951.295799379;-1918999.09000069
383;-21998050.5231167;6876311.17654398;-32186553.2937351;1852565.79941203;-1695599.29255593
384;-15904339.9500045;8291617.18659449;-33018459.910516;1689684.04238068;-579267.807645749
385;11335652.8712351;9542381.81301818;-28092904.5051018;2023606.97130834;1644584.26512983
386;2172771.38086292;15312478.8625391;-38154691.3499762;1279041.67344679;-2350150.72536184
387;-59598719.3788546;9461271.64442657;-25096905.4802777;259821.854121964;-939253.715142362
388;94466411.7944212;18641225.5646738;-50455442.2312322;4485304.13303586;891241.568415968
389;34761004.1956963;529037.888061143;-36784187.9651093;2713611.20434335;-1102541.05923522
390;77104529.9770746;9375383.92515776;-42364022.6179816;4561082.28663981;944022.770177103
391;88479933.9318831;-781363.963072888;-48753075.1328;4734807.85408339;-941633.572386361
392;28996118.3414791;-1488757.19556388;-57851204.4031581;2192744.80197458;-5859785.05802168
393;41045712.5044057;-6271525.09421264;-65359616.4988523;2735598.77681459;-6096670.53118693
394;-37202016.0332664;-3721342.03726264;-36767334.6005718;1082338.86287358;-2992326.45550887
395;-38441684.3925824;-3496394.645854;-34333134.3075339;1115308.68437699;-2214564.12031364
396;-60745539.9921152;-5640433.81580472;-27945316.6532435;30152.9266030437;-1482952.39115137
397;-53669538.8125132;-6195449.69914045;-30322824.7722141;-245130.939120692;-1291466.92764997
398;-20255231.0032072;-5253318.56779594;-33580206.4439225;-369882.388337688;-1019931.96751403
399;22968480.0405402;-17528318.8119269;-29940190.7804589;-1221913.47276512;1564101.67457107
400;51391727.4082173;-12136934.2626949;-16483445.1021221;-2683920.04252215;2856144.81794434
401;77228994.2350756;-6911221.71852331;-17537588.1118408;-2221660.17989857;2610160.34863771
402;48787817.6927549;82260.1935859023;-5234385.48835871;-1846538.73862917;2173128.93325776
403;60513194.3119384;2238314.56081436;-8428583.41515036;-1797660.96394127;2639169.77677666
404;66382538.5215151;4042718.65670937;-12402932.6963645;-1680232.33238908;1081937.65475281
405;65769756.659592;709918.571480919;-9740958.60546389;-2143736.46802667;1476393.27126179
406;69849538.1509507;183477.863848276;-11051403.4961042;-2258137.76076034;1287008.55812073
407;73301080.8430638;1669592.44288292;-7836890.43526223;-2486181.67908988;1967538.64963251
408;82110165.6732321;-1399398.24444911;-8446856.79631482;-2896312.56990872;1234528.13498389
409;63284177.7141879;245892.906035212;-9639663.07111002;-2405785.6133775;-141480.342977077
410;72761497.3759023;-1138325.32049505;-11769958.4267885;-2357753.30253985;2163104.91518219
411;79607742.6926722;-827044.388522102;-13974140.7544845;-2135106.53728873;3403634.53506162
412;80993953.7153799;301576.841127737;-14103676.4741496;-2513608.46949825;4716110.14261879
413;66660875.3809064;1231721.87926191;-12792312.25609;-2462251.13816948;4536010.73876569
414;63353488.3176129;2250785.49459589;-13116515.2870325;-3091380.46514489;3292479.53680734
415;83926072.848104;2023523.3028125;-12274565.470938;-2958367.92662757;3009425.2812352
416;76577594.3853189;-1025473.2052549;-13522337.8326215;-3339421.89167342;4872290.81201687
417;66252753.595844;-164052.845175271;-11701430.4598971;-2923875.96378119;2671496.4648559
418;81064481.0340552;-5738058.6140392;-13123325.6633844;-3856847.05079628;3775419.87648447
419;61081948.6060683;-3035903.33666076;-14027775.8232425;-2815013.36024435;2268808.19713646
420;68966495.7276728;-3065695.68173296;-13490660.5060491;-2964046.84493232;2293958.08127825
421;71798612.487231;-3953081.11949808;-13579402.6022803;-3216814.32704378;1176739.09286912
422;57488613.944398;-877665.952387103;-12708281.0240359;-3309397.48608096;341935.990945212
423;78990198.4829147;-6062298.2806877;-13446186.511813;-3620741.84263193;1409503.55593129
424;64622346.5344563;-3609214.41902692;-13267294.4189423;-3222346.45794724;998471.091512624
425;65045077.0052351;-1360206.34796461;-14073559.6199745;-3211020.56229899;35859.1735934843
426;63780989.4138953;-2224421.78342563;-10355871.0413187;-3223561.1455124;31428.4609293649
427;76122278.0036176;-5373036.3984737;-7715047.34611595;-3595348.74391374;750084.991489392
428;82235778.1996223;-5023742.59453867;-8793309.46440297;-3882036.3812665;287807.71373251
429;77423993.9849584;-5171851.85033053;-10807739.9644867;-3732827.28147821;218929.900445452
430;72863970.6585794;-3397569.89217921;-9043521.24212103;-3411483.76476718;-95891.73601545
431;71017681.7571079;-2627174.06881981;-6764264.2287386;-4238042.80680767;-724603.77070102
432;76315904.9162565;-5878971.80567999;-6282823.44558208;-3343297.25908983;-925350.391148592
433;92474122.8903469;-5797394.00128591;-9282052.08454701;-3550933.54579698;38456.2035164707
434;77572787.9412437;-7077918.83152134;-11973839.5028349;-3458212.35803102;-460220.834715852
435;76571644.1185706;-6389317.6947977;-9080626.98394451;-3390693.31149906;-2052073.48137773
436;85607922.2463764;-5852047.53819952;-10053730.7118553;-3795848.69048179;-1055868.22133281
437;85098564.6063943;-5359747.24616372;-10811252.3860882;-4435981.20148898;-429036.263021534
438;80329530.2133321;-5551925.53205917;-13459955.9615214;-4182863.22059357;-1059678.206146
439;75562037.0337959;-2544742.58714576;-9237969.15357988;-3733562.19591704;-2882242.77504317
440;93682065.8036099;-5917469.25416166;-9362382.54045683;-3560948.02241961;-4442453.6640964
441;99834761.2099755;-10016998.3584227;-6941564.63414327;-3648615.59220311;-4657774.70891686
442;94170638.6135922;-9248320.45406733;-8941955.11938235;-2880005.19399221;-4902089.44892239
443;108357455.681411;-9334294.61743395;-9295059.0635851;-2782148.47312076;-6407766.28255962
444;90946136.8988573;-3267514.02037181;-8183490.89023036;-2393361.70831691;-8635049.18415789
445;109518603.591973;-6720829.44666707;-9726417.16452414;-1607823.59958844;-9041028.84928241
446;102312711.473272;849093.83448345;-1042597.48108773;-1213421.63582484;-10709800.10312
447;82876581.6019843;11124957.7933073;2134651.23986173;-2756637.49755862;-8963322.14094819
448;114626018.438035;7164034.57665337;-6471323.54019833;-1225283.22970954;-8393503.99292023
449;112025269.400569;6030613.2779169;-11476580.9778777;-2519920.62388078;-7415754.46509714
450;102147828.895925;8307380.15557131;-11880221.2809766;-2474201.6376971;-5817002.0050111
451;117656966.795048;10623615.2436511;-10312142.6317803;-2884206.92371819;-6228725.99512408
452;112928375.869028;8067002.41362455;-14615189.0553018;-3024562.84560532;-4939329.3522881
453;106290795.79293;3728168.74481748;-21054729.7995066;-3295502.75073559;-2275067.03360297
454;97948599.2325248;-27466.0712253968;-24938118.9106086;-2820447.88325983;-1785017.50977397
455;86810057.1157393;365387.271806187;-18706353.1701463;-3406648.45411359;-1365270.59405641
456;107312939.551936;8429433.10927425;-23729638.7036092;-3017020.18708923;-3153115.23868291
457;102041466.275154;25447429.6804482;-14900658.1365256;-3363387.63068215;-4184352.18873981
458;71891477.9842094;65430576.1883441;35660178.0867236;-6161441.54087206;-6726144.97374975
459;-989235.018401023;82023089.0963537;70706683.620418;-6403877.07385172;-6611391.48360443
460;-71545554.3134008;1076995.37754571;-25182857.2252145;73413.0216756472;-1950371.39172669
461;98551935.6918595;13788372.0849408;-47938919.103382;3437232.30982537;-4307598.36163193
462;71953998.8170829;18572223.7315531;-44269711.0234609;8441882.28563611;-2158908.14631114
463;63640676.9506722;11091747.9898069;-29734612.8028708;8037868.02778034;-2256351.52293586
464;108856078.019043;7070101.59573235;-34332434.6500008;12527664.8223225;-2296544.01271508
465;44757243.514657;-5320711.38017835;-7804524.42065214;11024463.5771212;766284.333464049
466;62540472.2089911;-7139209.2247787;-1514280.36518472;12107593.7938798;-772190.872705595
467;65656437.8629603;-8735856.61438996;5121364.86209679;11384409.1570373;-3942687.97973825
468;74329296.2173311;-8049641.79563705;-2313306.08722533;6949083.93706314;-187847.903625664
469;53117499.4440933;-9950657.0756699;-22923769.0148274;3027446.31222933;1464620.51323768
470;23649360.986998;-3373699.31704215;-9833314.01000863;8071043.22292414;345804.1531263
471;77921752.332667;-2808984.88860329;-14130820.0422741;11655886.5953801;-1136299.70902231
472;50545374.0047755;-11146396.3867226;8396267.35616588;13867208.7031472;1230351.90023776
473;47100661.8042665;-10311680.436733;7557542.41864895;16268313.1605538;1263268.55007625
474;27071079.4170025;-6954517.59499131;-666465.409931228;10474973.4343329;909780.100978863
475;27688240.0305668;-10271730.7771142;-9512997.63936263;7486207.27129931;920177.100051244
476;7457883.30810806;-11530597.0879699;-26135488.6929779;4735134.89306164;753857.208627611
477;-41245938.4407498;-7309353.80018681;-30038264.8952486;1242803.43576419;-1036492.45286148
478;-44335164.3105427;-8331375.25057396;-26201645.0888313;251683.622031853;-84753.3422134211
479;-35231971.5227211;-6368546.96064201;-32408292.8075217;184722.981262745;-612639.854781591
480;61633786.3825539;-18352013.4206997;-27350056.4263213;-1792236.22773298;2519148.82832149
481;59736913.7367545;-8476020.70220371;-12310572.9284915;-2040026.50234601;2801716.19762269
482;87690979.0511371;-4737173.81626284;-10954367.0347316;-2308711.53964546;4216545.18821961
483;65651153.2056436;-1768483.55451944;-5874143.54663421;-1530796.3457488;3574855.02564807
484;78637365.4612956;3107682.88403922;-8464409.72898733;-2062104.07745894;3161412.174731
485;76410620.1633178;11323.4273307003;-8951563.24168336;-2197828.70207972;2524483.59676025
486;62826639.7689622;3577106.11999661;-8460027.68250268;-1248679.49520608;1552025.1809556
487;73637764.5084101;-1603281.95507494;-13758592.2538705;-2483323.26454097;2761201.03883204
488;81178097.6064494;-1421228.77379177;-9846961.64828406;-2610105.97616894;2421108.45748725
489;75062143.3992417;-1274537.86267729;-9234875.87383958;-2158212.37505981;1996007.32212684
490;81311213.4669946;-2251053.23623333;-11381986.1887677;-1977171.92343386;2181916.63914414
491;78151934.6101982;-2956798.19310565;-15228119.9068463;-2611143.4810743;1816113.8654315
492;75636193.0074146;-4641596.83746616;-12027301.3078848;-2549204.24108276;2175311.13836118
